200,4531
3,0.38607839922773535,0.6858132985152094,1,0.3857976798131546,0.8642984150979793,2
2,0.5409259645544938,0.5869267602299153,3,0.38607839922773535,0.6858132985152094,1
2,0.5409259645544938,0.5869267602299153,4,0.6896143888044887,0.6325908542848442,2
7,0.5560692513487624,0.8100389912207819,1,0.3857976798131546,0.8642984150979793,1
2,0.5409259645544938,0.5869267602299153,7,0.5560692513487624,0.8100389912207819,2
7,0.5560692513487624,0.8100389912207819,3,0.38607839922773535,0.6858132985152094,2
9,0.35480272342481056,0.41145579465461,2,0.5409259645544938,0.5869267602299153,1
4,0.6896143888044887,0.6325908542848442,7,0.5560692513487624,0.8100389912207819,1
10,0.6571443812769815,0.7108004707694117,2,0.5409259645544938,0.5869267602299153,1
3,0.38607839922773535,0.6858132985152094,9,0.35480272342481056,0.41145579465461,2
2,0.5409259645544938,0.5869267602299153,11,0.7020937744303516,0.5822969021300693,1
3,0.38607839922773535,0.6858132985152094,10,0.6571443812769815,0.7108004707694117,2
13,0.4919895184063793,0.8312794041226195,1,0.3857976798131546,0.8642984150979793,2
4,0.6896143888044887,0.6325908542848442,10,0.6571443812769815,0.7108004707694117,2
5,0.11558678592499194,0.4467485491896894,9,0.35480272342481056,0.41145579465461,2
13,0.4919895184063793,0.8312794041226195,2,0.5409259645544938,0.5869267602299153,2
11,0.7020937744303516,0.5822969021300693,4,0.6896143888044887,0.6325908542848442,2
7,0.5560692513487624,0.8100389912207819,8,0.7974688144338742,0.9743122484899804,2
3,0.38607839922773535,0.6858132985152094,13,0.4919895184063793,0.8312794041226195,2
0,0.11919358646407363,0.04228028965552688,17,0.16901609519353689,0.23363707611210038,2
13,0.4919895184063793,0.8312794041226195,4,0.6896143888044887,0.6325908542848442,1
5,0.11558678592499194,0.4467485491896894,12,0.10717413289439193,0.44405110502144873,1
10,0.6571443812769815,0.7108004707694117,7,0.5560692513487624,0.8100389912207819,2
16,0.36426346330499804,0.43592229651130454,2,0.5409259645544938,0.5869267602299153,2
11,0.7020937744303516,0.5822969021300693,7,0.5560692513487624,0.8100389912207819,2
8,0.7974688144338742,0.9743122484899804,10,0.6571443812769815,0.7108004707694117,2
3,0.38607839922773535,0.6858132985152094,16,0.36426346330499804,0.43592229651130454,1
19,0.3130013823672393,0.8830118031397057,1,0.3857976798131546,0.8642984150979793,2
13,0.4919895184063793,0.8312794041226195,7,0.5560692513487624,0.8100389912207819,2
