300,15451
1,0.3826133741790151,0.4291949982241856,0,0.3319807886342514,0.2741513852012857,2
2,0.0641143378927106,0.1158141336303733,0,0.3319807886342514,0.2741513852012857,2
1,0.3826133741790151,0.4291949982241856,5,0.7026807871504739,0.5509956510054395,2
3,0.8483967319126233,0.5283272425644936,4,0.8810780156173019,0.538147539052622,2
0,0.3319807886342514,0.2741513852012857,8,0.2918473275192516,0.11156743896848398,1
3,0.8483967319126233,0.5283272425644936,5,0.7026807871504739,0.5509956510054395,2
1,0.3826133741790151,0.4291949982241856,8,0.2918473275192516,0.11156743896848398,2
5,0.7026807871504739,0.5509956510054395,4,0.8810780156173019,0.538147539052622,1
9,0.18282570100848883,0.753067122124004,1,0.3826133741790151,0.4291949982241856,2
8,0.2918473275192516,0.11156743896848398,2,0.0641143378927106,0.1158141336303733,2
0,0.3319807886342514,0.2741513852012857,11,0.1959241205647264,0.16257176490189118,2
1,0.3826133741790151,0.4291949982241856,10,0.7308740993879708,0.583485194100518,2
11,0.1959241205647264,0.16257176490189118,1,0.3826133741790151,0.4291949982241856,2
13,0.5980651882995004,0.2990705402512924,0,0.3319807886342514,0.2741513852012857,1
2,0.0641143378927106,0.1158141336303733,11,0.1959241205647264,0.16257176490189118,2
10,0.7308740993879708,0.583485194100518,3,0.8483967319126233,0.5283272425644936,1
13,0.5980651882995004,0.2990705402512924,1,0.3826133741790151,0.4291949982241856,1
4,0.8810780156173019,0.538147539052622,10,0.7308740993879708,0.583485194100518,1
15,0.06688386202032692,0.543020128466011,0,0.3319807886342514,0.2741513852012857,1
5,0.7026807871504739,0.5509956510054395,10,0.7308740993879708,0.583485194100518,2
16,0.10751985189835278,0.10820621707418765,0,0.3319807886342514,0.2741513852012857,2
1,0.3826133741790151,0.4291949982241856,15,0.06688386202032692,0.543020128466011,1
13,0.5980651882995004,0.2990705402512924,3,0.8483967319126233,0.5283272425644936,2
9,0.18282570100848883,0.753067122124004,7,0.42142454381914607,0.8565884693928196,2
4,0.8810780156173019,0.538147539052622,13,0.5980651882995004,0.2990705402512924,1
16,0.10751985189835278,0.10820621707418765,2,0.0641143378927106,0.1158141336303733,1
13,0.5980651882995004,0.2990705402512924,5,0.7026807871504739,0.5509956510054395,1
13,0.5980651882995004,0.2990705402512924,6,0.7497675342435843,0.10730062290611098,2
7,0.42142454381914607,0.8565884693928196,12,0.16833620956646145,0.8819954528718473,1
11,0.1959241205647264,0.16257176490189118,8,0.2918473275192516,0.11156743896848398,2
3,0.8483967319126233,0.5283272425644936,17,0.9145396970788349,0.5153869053310826,2
6,0.7497675342435843,0.10730062290611098,14,0.9568274350266454,0.13828824600630973,2
21,0.41177135106840057,0.6091837404079475,0,0.3319807886342514,0.2741513852012857,1
3,0.8483967319126233,0.5283272425644936,18,0.9942949999380432,0.6195934691556291,2
4,0.8810780156173019,0.538147539052622,17,0.9145396970788349,0.5153869053310826,1
13,0.5980651882995004,0.2990705402512924,8,0.2918473275192516,0.11156743896848398,1
9,0.18282570100848883,0.753067122124004,12,0.16833620956646145,0.8819954528718473,1
0,0.3319807886342514,0.2741513852012857,22,0.17469913314678165,0.1660186489130252,1
1,0.3826133741790151,0.4291949982241856,21,0.41177135106840057,0.6091837404079475,1
18,0.9942949999380432,0.6195934691556291,4,0.8810780156173019,0.538147539052622,2
5,0.7026807871504739,0.5509956510054395,17,0.9145396970788349,0.5153869053310826,2
23,0.5771841748639548,0.4674212966516428,0,0.3319807886342514,0.2741513852012857,2
1,0.3826133741790151,0.4291949982241856,22,0.17469913314678165,0.1660186489130252,2
5,0.7026807871504739,0.5509956510054395,18,0.9942949999380432,0.6195934691556291,1
10,0.7308740993879708,0.583485194100518,13,0.5980651882995004,0.2990705402512924,2
23,0.5771841748639548,0.4674212966516428,1,0.3826133741790151,0.4291949982241856,2
2,0.0641143378927106,0.1158141336303733,22,0.17469913314678165,0.1660186489130252,1
8,0.2918473275192516,0.11156743896848398,16,0.10751985189835278,0.10820621707418765,2
15,0.06688386202032692,0.543020128466011,9,0.18282570100848883,0.753067122124004,1
19,0.7102541356563894,0.07701174503795294,6,0.7497675342435843,0.10730062290611098,1
3,0.8483967319126233,0.5283272425644936,23,0.5771841748639548,0.4674212966516428,1
5,0.7026807871504739,0.5509956510054395,21,0.41177135106840057,0.6091837404079475,1
23,0.5771841748639548,0.4674212966516428,4,0.8810780156173019,0.538147539052622,1
20,0.0983386085370076,0.8547323328676198,7,0.42142454381914607,0.8565884693928196,1
10,0.7308740993879708,0.583485194100518,17,0.9145396970788349,0.5153869053310826,2
11,0.1959241205647264,0.16257176490189118,16,0.10751985189835278,0.10820621707418765,1
15,0.06688386202032692,0.543020128466011,12,0.16833620956646145,0.8819954528718473,2
13,0.5980651882995004,0.2990705402512924,14,0.9568274350266454,0.13828824600630973,2
23,0.5771841748639548,0.4674212966516428,5,0.7026807871504739,0.5509956510054395,2
7,0.42142454381914607,0.8565884693928196,21,0.41177135106840057,0.6091837404079475,2
18,0.9942949999380432,0.6195934691556291,10,0.7308740993879708,0.583485194100518,2
29,0.3940902698590413,0.6280212789032671,0,0.3319807886342514,0.2741513852012857,1
1,0.3826133741790151,0.4291949982241856,28,0.23286380576672383,0.7798002091051808,1
26,0.9407338481620428,0.6736792462431003,3,0.8483967319126233,0.5283272425644936,2
23,0.5771841748639548,0.4674212966516428,6,0.7497675342435843,0.10730062290611098,2
20,0.0983386085370076,0.8547323328676198,9,0.18282570100848883,0.753067122124004,2
30,0.03644815171473925,0.3687257328678595,0,0.3319807886342514,0.2741513852012857,1
29,0.3940902698590413,0.6280212789032671,1,0.3826133741790151,0.4291949982241856,2
3,0.8483967319126233,0.5283272425644936,27,0.8187400258176609,0.4141319444406336,2
4,0.8810780156173019,0.538147539052622,26,0.9407338481620428,0.6736792462431003,1
22,0.17469913314678165,0.1660186489130252,8,0.2918473275192516,0.11156743896848398,1
21,0.41177135106840057,0.6091837404079475,9,0.18282570100848883,0.753067122124004,2
